name,phone,website,tipo_site,status
Specialis Odontologia,(11) 97692-2960,https://instagram.com/specialis.odonto?igshid=YmMyMTA2M2Y=,agregador/social,200
Alphaville Odontologia / Dentista 24h / Tratamentos.,(11) 97820-1000,https://www.alphavilleodontologia.com.br/,site próprio,200
Brown Odontologia,(11) 4195-3004,,sem site,
Uai Odontologia- 26 de Marco,(11) 4199-0826,,sem site,
Renata Senne,(11) 94021-7172,https://www.instagram.com/renatasenne.odontologia/,agregador/social,200
UAI Odontologia Henriqueta,(11) 4198-4210,,sem site,
Mrocha Odontologia Alphaville,(11) 99182-4206,,sem site,
Instituto Lucas Kussano,(11) 93273-1927,https://www.instagram.com/drlucaskussano/,agregador/social,200
Brilha Dentes,(11) 94698-9567,https://www.instagram.com/brilhadentes/,agregador/social,200
AlphaOdonto | Clinica Odontologica Alto Padrao | Implantes Dentarios e Proteses Protocolo Premium,(11) 94781-6466,https://www.clinicaalphaodonto.com.br/protocolo-premium,site próprio,200
Dra. Fabiane Ferrari,(11) 96388-7548,,sem site,
AESP Odonto,(11) 2813-5656,http://www.aespodonto.com.br/,site próprio,200
Clinica Odontologica Dr. Julio Coelho,(11) 97398-9513,https://clinicadrjuliocoelho.com/,site próprio,200
Clinica Fazzio Odontologia Especializada,(11) 4191-1258,https://clinicafazzio.com/,site próprio,200
Espaco Due de Saude,(11) 94723-7560,https://espacoduedesaude.com.br/,site próprio,200
Dental Saude Assistencia Odontologica S/S,(11) 4208-3026,http://www.clinicadentalsaude.com.br/clinica-odontologica-em-barueri-sp.html,site próprio,200
Consultorio Odontologico Dra. Deise Lino,(11) 4153-9492,,sem site,
Dr. Luiz Fernando Barroso,(11) 99298-6667,,sem site,
Dra. Francinne Dorea Stella ( Odontopediatria) - Oral Studio DSG Alphaville,(11) 93929-3609,,sem site,
Ortodontia Invisalign Barueri Dra Kenya Franca,(11) 95817-1536,https://instagram.com/dra.kenya.ortodontia?igshid=YmMyMTA2M2Y=,agregador/social,200
Clinica Odontologica Boulevard,(11) 4706-4551,http://wa.me/5511986683612,agregador/social,200
Instituto Mana Odontologia & Estetica,(11) 97316-2751,,sem site,
Selenza Odontologia,(11) 2630-1881,http://clinicaselenza.com.br/,site próprio,200
Dra. Evandra Fajardo,(11) 98150-1800,,sem site,
Dra Vanessa Marinho,(11) 4198-1947,http://www.facebook.com/dravanessamarinho,agregador/social,200
Donega Odontologia,(11) 99882-0912,http://www.donegaodonto.com.br/,site próprio,200
Classdents Odontologia S S,(11) 4163-6496,,sem site,
Dr.Edlene Kobayashi WhatsApp 4193-8610,(11) 4193-8610,,sem site,
Clinica Katia Magro Odontologia e Estetica Facial,(11) 98542-2288,https://www.instagram.com/katiamagro/,agregador/social,200
Clinica Dentista do Povo - Barueri II (Nova Barueri),(11) 4198-7303,https://clinicadentistadopovo.com.br/,site próprio,200
Dra. Valeria Mendes Odontologia,(11) 4552-8170,https://valeriamendesodontologia.com/,site próprio,200
Zenith arte e saude odontologia alphaville dentista,(11) 96026-1306,https://www.zaso.com.br/,site próprio,200
Clinica Sorrir Alphaville,(11) 98927-1298,,sem site,
Ortho Viana CROSP/CL-17614,(11) 2680-5994,,sem site,
Odontologia Ramos - Dentista em Barueri - Barueri - SP,(11) 95842-2864,https://odontologiaramos.com/barueri/sp/brasil,site próprio,200
Caue Rosa Odontologia Especializada,(11) 94549-2512,https://www.instagram.com/drcauerosa/,agregador/social,200
Odonto Company Barueri - Implante Dentario - Extracao de Siso- Aparelho Odontologico,(11) 93452-0129,,sem site,
O'dent - Unidade Barueri,(11) 4382-6798,,sem site,
"OdontoBlanc - Dentista Barueri - Especialista em implantes dentarios e estetica dental, proteses dentarias",(11) 4163-1687,http://www.odontoblanc.net/,site próprio,200
Dra. Daniela Nogueira - Harmonizacao Orofacial - Odontologia Estetica,(11) 95067-3268,https://rdinstitutoodontologico.com.br/,site próprio,406
Dentista em Barueri SP-Prodonto Clinica Odontologica,(11) 97527-6060,https://prodontoclinica.codental.site/,site próprio,200
Ana Paula Niquerito Nunes - Cirurgia-dentista - CROSP 80726 - Especialista Em Odontologia legal - Perita Judicial,(15) 99128-7242,,sem site,
Orthocoi,(11) 98961-1901,https://orthocoibarueri.meudoutor.com/,site próprio,200
Clinica Odontologica Brasil Sorriso Barueri,(11) 97088-0339,https://clinicabrasilsorriso.com.br/,site próprio,200
Dra. Giulia Belnomo Monteiro - Dentista,(11) 92091-5288,,sem site,
Dentista | Futureodonto,(11) 96334-8056,https://www.futureodonto.com.br/,site próprio,200
Dra. Nayara Matos | Cirurgia Dentista,(11) 97647-3834,,sem site,
Revitaly Odontologia Especializada | DENTISTA | BARUERI ALPHAVILLE,(11) 91239-9864,https://revitalyodontologia.com.br/inicio,site próprio,"ERRO: HTTPSConnectionPool(host='revitalyodontologia.com.br', port=443): Max retries exceeded with url: /inicio (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EE0CB1DC0>: Failed to resolve 'revitalyodontologia.com.br' ([Errno 11002] getaddrinfo failed)""))"
Clinica Bauer - Implantes,(11) 93962-7080,,sem site,
EJL ODONTOLOGIA E ESTETICA,(11) 97065-6345,,sem site,
Clinica Dentista do Povo - Barueri III (26 de Marco),(11) 4163-1308,https://www.clinicadentistadopovo.com.br/,site próprio,200
Sorriso Jonson Odontologia,(11) 97311-7704,https://instagram.com/sorrisojonson?igshid=YmMyMTA2M2Y=,agregador/social,200
Sorridents Clinica Odontologica,(11) 2076-5040,http://www.sorridents.com.br/,site próprio,403
Dra. Larissa Casteluci,(11) 93332-0280,https://dralarissacasteluci.com.br/?igshid=OGQ5ZDc2ODk2ZA==,site próprio,200
Clinica Dental Art,(11) 4807-3800,http://www.dentalartjundiai.com.br/,site próprio,200
MODELO ODONTO - Dra Jamile Branco / Dr Joao Paulo Alves/Dra Lara Melo/Dr Matheus Andre,(11) 99142-2662,,sem site,
Real Odonto,(11) 4521-4541,http://www.realodontologia.com.br/,site próprio,200
Dra. Carolina Antunes Roldan - Dentista Jundiai,(11) 95840-5304,http://bio.site/dracarolroldan,agregador/social,200
"Clinica Todoriso - Dentista Jundiai | Implante Dentario, Protese, Faceta e Aparelho Fixo Dental",(11) 91545-2511,http://www.todoriso.com.br/,site próprio,200
Real Odonto - Unidade Sao Jose,(11) 4521-6544,http://realodontologia.com.br/,site próprio,200
Consultorio Dra. Joelma Vilas Boas,(11) 97018-8762,https://www.instagram.com/drajoelmavilasboas/,agregador/social,200
COE Centro Odontologico Expressao,(11) 96650-8965,,sem site,
Aialla Odontologia,(11) 97090-2141,https://aiallaodontologia.com.br/,site próprio,403
Dra. Monica Holsback - Dentista - Ortodontista | Invisalign Jundiai,(11) 98153-7085,https://instagram.com/dramonicaholsback,agregador/social,200
Clinica OralMac Odontologia Especializada | Implante Dentario | Lente de Contato Dental | Jundiai - SP,(11) 4431-0798,,sem site,
OdontoCompany,(11) 3964-6766,https://business.facebook.com/odontocompanyjundiai/?business_id=776330312457185,agregador/social,200
Oral Unic Jundiai | Implantes | Dra. Renata Setti,(11) 2449-0101,https://www.oralunic.com.br/jundiai-sp,site próprio,200
Odontonowicki,(11) 94442-5078,https://www.odontonowicki.com.br/,site próprio,200
Clinica Odonto&Estetica,(11) 94981-0000,https://www.odontoeestetica.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='www.odontoeestetica.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EE0CB0DD0>: Failed to resolve 'www.odontoeestetica.com.br' ([Errno 11001] getaddrinfo failed)""))"
MF Prime Odontologia Especializada,(11) 4586-5808,http://www.odontologiaemjundiai.com.br/,site próprio,406
Consultorio Rizzo Boutique,(11) 91017-4344,https://dentista24horasjundiai.com.br/,site próprio,406
Clinica Implante Real,(11) 91014-7172,https://clinicaimplantereal.com.br/,site próprio,406
Dr. Anesio Jr,(11) 4526-3559,https://www.instagram.com/dr.anesiojr/,agregador/social,200
Oraliv | Clinica Odontologica,(11) 4581-9460,https://oraliv.com.br/,site próprio,406
Orthodontic,(11) 4808-1010,https://www.orthodonticbrasil.com.br/,site próprio,200
Bellart Odontologia e Estetica - Clinica Odontologica e Implante Dentario em Jundiai,(11) 99546-5654,https://clinicabellart.com.br/,site próprio,200
Centro de Excelencia Odontologica Pacheco,(11) 4521-3694,http://www.odontologiapacheco.com.br/,site próprio,520
Odontoclinic - Jundiai - Anhangabau,,https://odontoclinic.com.br/unidade/jundiai-anhangabau,site próprio,200
Estima Odontologia - Consultorio Odontologico - Eloy Chaves - Jundiai,(11) 95285-1803,https://estimaodontologia.com.br/,site próprio,502
Dra. Joeleana Gardillari Vivi,(11) 4521-0329,,sem site,
A2 Odontologia,(11) 93019-2791,http://www.a2odontologia.com.br/,site próprio,406
Dra Cissa - Odontologia Especializada,(11) 2923-6431,http://www.dracissa.com.br/,site próprio,200
Bioone Odontologia | Implante Dentario | Dentista Jundiai,(11) 95682-4923,https://www.biooneodontologia.com.br/,site próprio,200
Ponte Sao Joao Odontologia Estetica,(11) 96318-1163,https://www.pontesaojoaoodontologia.com.br/,site próprio,200
Dr. Otho Clinica Odontologica Ltda,(11) 4607-6786,http://drotho.com.br/,site próprio,200
Joy Care Odontologia | Implantes dentarios | Protese Protocolo | Dentista em Jundiai,(11) 94754-8899,http://www.joycareodonto.com.br/,site próprio,200
Dra. Fabiane Alves Odontologia Especializada,(11) 4586-4374,http://fabianealvesodonto.com.br/,site próprio,200
Precisa Odontologia Avancada,(11) 4492-4646,http://www.precisaodonto.com.br/,site próprio,200
Coife Odonto Jundiai,(11) 3964-5021,https://coifeodonto.com.br/unidade/jundiai-centro/,site próprio,200
Rizzi Saude Oral,(11) 99100-0617,https://www.rizzisaudeoral.com.br/,site próprio,200
Levez Odontologia - Clinica Odontologica I Implante I Dentistica I Endodontotia I Periodontia I Anhangabau,(11) 97358-2355,,sem site,
Implantes Dentarios Jundiai | Pontes Odontologia,(11) 5912-0326,https://wa.me/5511966164917?text=Ol%C3%A1!%20Vi%20seu%20perfil%20no%20Google%20e%20quero%20saber%20mais%20sobre%20Protocolo,agregador/social,200
Dra Mariana Paskakulis USP Implantes - Lente de Contato Dental - Harmonizacao Facial,(11) 93760-6188,https://marianapaskakulis.com/,site próprio,200
Odonto Excellence Vila Lacerda - Dentista em Jundiai,(11) 95896-2121,https://www.instagram.com/odontoexcellencejundiai/,agregador/social,200
Vida Plena Odontologia,(11) 95058-7748,https://www.vidaplenaodonto.com/,site próprio,"ERRO: HTTPSConnectionPool(host='www.vidaplenaodonto.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF57080>: Failed to resolve 'www.vidaplenaodonto.com' ([Errno 11001] getaddrinfo failed)""))"
Radiance Odontologia,(11) 97344-6632,https://radianceodontologia.com.br/,site próprio,200
Dra. Camila Danieli - Odontologia | CROSP119024,(11) 99352-0893,https://instagram.com/dra.camiladanieli?igshid=MTNiYzNiMzkwZA==,agregador/social,200
Sorridents,(11) 4607-0045,http://sorridents.com.br/jundiai/,site próprio,403
"Soul Clinic - Dra. Fabiola Assuncao - Implantes Dentarios e Odontologia Estetica - Jundiai, SP",(11) 97809-2336,https://drafabiolassuncao.globalestruturasmg.com/?page_id=244,site próprio,200
Melise Domingos Odontologia,(11) 4523-0891,http://www.melisedomingos.com.br/,site próprio,200
Dr. Silvio Pereira Vieira | Dentista | Odontologia | Jundiai SP,(11) 4497-0663,https://linktr.ee/DrSilvioPereira,agregador/social,406
Dr. Jose Olympio | Dentista em Jundiai,(11) 97055-4170,https://sites.google.com/view/dr-jose-olympio-dentista/p%C3%A1gina-inicial,agregador/social,200
Redeorto Jundiai,(11) 3963-0790,https://redeorto.com.br/unidades/clinica-odontologica-em-jundiai,site próprio,404
Mater Odontologia,(11) 97178-5339,https://www.instagram.com/mater.odontologia,agregador/social,200
Espaco Odonto Saude,(11) 98788-3424,,sem site,
Dra. Annelisa Kozan - Consultorio Odontologico,(11) 95341-6344,http://www.draannelisakozan.com/,site próprio,200
Prodonto,(11) 2709-6349,,sem site,
Dra Gabriela Bloch Garcia Martim CRO/SP 62900,(11) 96484-1123,http://www.gabrielagarcia.com.br/,site próprio,200
NOS - Nucleo de Odontologia e Saude,(11) 96861-1811,http://www.nosclinica.com.br/,site próprio,200
Clinica Odontologica Pro Sorriso,(11) 91742-1558,http://www.prosorrisojundiai.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.prosorrisojundiai.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EDFF55790>: Failed to resolve 'www.prosorrisojundiai.com.br' ([Errno 11001] getaddrinfo failed)""))"
Dra. Gisele Peron Bortoletto,(11) 94369-8464,,sem site,
Sr Odonto | Socorro Rapido Odontologico | Dentista Emergencia e Urgencia 24 horas | Implantes Dentarios,(11) 91155-7576,https://www.srodonto.com/,site próprio,406
Dra. Helena C. F. P. Silva,(11) 99127-5410,https://odontopediatriaemjundiai.com.br/,site próprio,200
Dra Renata Biazon,(11) 95384-5464,http://www.renatabiazon.com.br/,site próprio,200
InovaOral Odontologia Especializada,(11) 4521-8849,https://www.inovaoral.com.br/,site próprio,200
Odontologia Clinik,(11) 97481-5577,,sem site,
Dra. GIULIANA ABRITA | DENTISTA,(11) 99156-9000,http://www.giulianaabrita.com.br/,site próprio,200
Dra. Camila Braga Navarro,(11) 98715-9967,,sem site,
Dra. Larissa Lazaro - Cirurgia Dentista - Jundiai,(11) 96393-4580,,sem site,
Dra Renata Rodrigues | Dentista em Jundiai - Lentes em Resina & Clareamento Dental,(11) 97344-6459,,sem site,
Dra. Karina Mirabelli | Odonto Saude,(11) 97414-4604,,sem site,
Odontologia Souza,(11) 4586-0208,https://odontologiasouza.com.br/,site próprio,200
Primaz Odontologia,(11) 99966-1219,http://www.primazodonto.com.br/,site próprio,200
Enove Sorrisos Odontologia Especializada,(11) 94793-3634,,sem site,
Oral Sin,(11) 4806-4200,https://oralsinjundiai.com.br/,site próprio,200
Odonto.com,(11) 4599-5860,,sem site,
CEO - Centro de Especialidades Odontologicas,(11) 4521-5651,http://www.ceoodontologia.net.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.ceoodontologia.net.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0043A40>: Failed to resolve 'www.ceoodontologia.net.br' ([Errno 11001] getaddrinfo failed)""))"
Clinica Saori Odontologia,(11) 94122-1201,https://saoriodontologia.com.br/,site próprio,200
Dra Erika Almeida,(11) 99970-2325,,sem site,
COP Centro Odontologico Personalizado,(11) 4087-4770,http://www.dentistasorriafeliz.com.br/,site próprio,200
Adriana Cereser Dental Care,(11) 4521-4035,https://clinicaadrianacereser.com.br/,site próprio,200
Uniodonto,(11) 4805-9999,http://www.uniodontojundiai.coop.br/,site próprio,200
Mais Odonto,(11) 4586-6830,,sem site,
Douat Odontologia Digital,(11) 4816-4811,https://douatodontodigital.com.br/,site próprio,406
Dra Juliana Trepiccione,(11) 95989-8733,,sem site,
Hera Odontologia Especializada,(11) 97796-6534,https://heraodontologia.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='heraodontologia.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF561B0>: Failed to resolve 'heraodontologia.com.br' ([Errno 11002] getaddrinfo failed)""))"
FAO - Favaro Assistencia Odontologica,(11) 4521-2176,,sem site,
Clinica Estetica Oral,(11) 4586-7136,https://www.esteticaoral.com.br/,site próprio,404
Vieira Odontologia,(11) 4521-8309,http://vieiraodontologia.com.br/,site próprio,200
INSTITUTO BANZATO,(11) 99544-6631,https://institutobanzato.com.br/,site próprio,503
Dra. Esther Rodrigues Prado,,https://www.instagram.com/dra.estherrodriguesprado/,agregador/social,200
Consultorio odontologico em Jundiai - Dra Fernanda Valdetaro,(11) 97046-0322,,sem site,
OdontoCompany Jundiai - Eloy Chaves,(11) 91302-1182,,sem site,
Dra Neila Azevedo,(11) 4522-4619,http://facebook.com/draneilaodonto,agregador/social,200
Dr. Davi Ricardo R. Oliveira - Dentista - desde 1998 neste local,(11) 4607-0883,,sem site,
Odonto Excellence,(11) 4526-1080,https://www.odontoexcellence.com.br/,site próprio,406
Instituto Prado Odontologia Moderna,(11) 2709-6667,http://www.institutoprado.com.br/,site próprio,200
Mozeli Odontologia,(11) 97353-1293,,sem site,
Clinica Dentista do Povo,(11) 4586-1133,https://clinicadentistadopovo.com.br/,site próprio,200
Dra Ana Carolina - Odontologia Especializada,(11) 97117-9134,,sem site,
Dr Marcos Volpini Ferreira,(11) 93461-4005,,sem site,
Amor Saude Jundiai,(11) 4523-1730,http://totalsaudejundiai.com.br/,site próprio,200
Consultorio Odontologico - Dr. Hugo Carpentieri Ruiz,(11) 3964-6499,,sem site,
Thiago Busanelli - Odontologia,(11) 96878-7699,http://www.thiagobusanelli.com.br/,site próprio,403
IGO IMPLANTES JUNDIAI,(11) 93381-5838,https://www.igoimplantes.com.br/,site próprio,200
Dra. Luciene Tamaki Ortodontista Jundiai,(11) 4521-9511,https://espacotamaki.com.br/,site próprio,406
UNIODONTO,(11) 4839-1624,http://www.uniodontojundiai.com.br/,site próprio,200
CIASP Odontologia,(11) 4586-9833,http://ciasp.com.br/,site próprio,200
Felis & Junqueira Odontologia,(11) 4521-9502,,sem site,
"Nova Odonto - Clinica Odontologica - Eloy Chaves, Jundiai/SP.",(11) 91488-9650,https://www.clinicanovaodonto.com.br/,site próprio,200
Affetto Odontologia Especializada,(11) 98490-5267,https://www.instagram.com/affettojundiai,agregador/social,200
Ricardo Canhoelo - Cirurgiao-dentista,(11) 97711-6668,,sem site,
Lic Odontologia - Dra. Lilian Camilo,(11) 98928-5026,https://www.instagram.com/lic_odontologia/,agregador/social,200
Dra. Fernanda Guerino,(11) 97206-2940,http://drafernandaguerino.site123.me/,site próprio,202
APCD Jundiai,(11) 4585-6316,http://www.apcdjundiai.com.br/,site próprio,200
OroFit Odontologia e Harmonizacao Facial,(11) 94225-9631,,sem site,
Clinica Dorassi Odontologia Especializada,(11) 99535-6233,http://www.clinicadorassi.com/,site próprio,"ERRO: HTTPConnectionPool(host='www.clinicadorassi.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EDFE16180>: Failed to resolve 'www.clinicadorassi.com' ([Errno 11001] getaddrinfo failed)""))"
Centro de Especialidades Odontologicas (CEO),(11) 4589-0311,https://jundiai.sp.gov.br/saude/rede-de-atendimento/rede-completa-de-atendimento/,site próprio,200
Dra Celina Nakai,(11) 97542-6858,,sem site,
Clinica Innovare,(81) 99731-3698,http://innovareclinic.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
AMO Dentista I Boa viagem - Recife,(81) 99791-5178,https://amodentista.com.br/,site próprio,200
Dentista em Recife | Clinica Odontologica NEOPE,(81) 3302-6390,https://clinicaneope.com.br/,site próprio,200
Odontoclinic Recife - Ortodontia | Implantes | Protese | Endodontia | Cirurgia,(81) 3072-5848,https://odontoclinicrecife.com.br/,site próprio,200
Implante Dentario - Ortodontia | Rede Exclusive Odontologia | CAXANGA RECIFE,(81) 97309-1311,https://redeexclusive.com.br/agende-sua-consulta-dentistas-em-recife-e-olinda/,site próprio,200
Amanda Soares Odontologia Especializada - Invisalign Doctor - Dentista Recife,(81) 98401-3448,https://www.instagram.com/clinica.amandasoares/,agregador/social,200
Like Odonto Recife,(81) 98361-9648,https://likeodonto.com.br/,site próprio,200
Prime Odonto em Recife - Clareamento dental em Recife | Aparelho dentario em Recife,(81) 98699-2096,https://wa.link/jpjfro,site próprio,401
Uni Odontologia | Implante Dentario | Lente de Contato Dental | Gracas | Recife - PE,(81) 3771-4183,http://www.uniodontologiarecife.com.br/,site próprio,200
"Odontologia Integrada Recife | Implantes sem corte, sem dor e resultado imediato | Dentista em Recife/PE",(81) 99217-3314,,sem site,
Dra. Juliana Andrade,(81) 98729-2581,http://drajulianaandrade.com.br/,site próprio,404
Studio Sorrir - Odontologia Recife - Lentes Dentais | Implantes | Protese Protocolo | Invisaling,(81) 98218-8913,http://www.studiosorrir.com.br/,site próprio,404
Implante Dentario | Lente de Contato Dental | Dento Clinica | Recife - PE,(81) 3771-1627,http://dentoclinica.odo.br/,site próprio,200
MultiOrto,(81) 3222-9300,https://www.multiorto.com.br/,site próprio,200
Dra. Christianne Lacet | Dentista Recife,(81) 99905-5763,http://www.drachristiannelacet.com.br/,site próprio,200
SEOHD Odontologia | Dentista em casa Recife | Home care | Dentista em hospital | Atendimento hospitalar I Laserterapia Recife,(81) 99116-4740,http://www.seohdodontologia.com.br/,site próprio,200
"Facil Odonto- Clinica Odontologica Recife, Pernambuco",(81) 99466-7997,,sem site,
"Dra. Renata Tinoco - Odontologia | Atendimento odontologico especializado na pessoa idosa, pessoas necessidades especiais",(81) 99697-7530,https://sites.google.com/view/saudebucalidosos/,agregador/social,200
"RECIFEMED ODONTO - Dentista em Recife, Implantes Dentarios, Proteses Dentarias",(81) 98252-0555,http://www.recifemedodonto.com/,site próprio,"ERRO: HTTPConnectionPool(host='www.recifemedodonto.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0CB30B0>: Failed to resolve 'www.recifemedodonto.com' ([Errno 11001] getaddrinfo failed)""))"
Alem do dente|Dra. Carolina Borges| Dentista em Domicilio|Dentista Laserterapia| Dentista em Casa Recife| Sedacao Recife,(81) 98979-4831,https://alemdodente.com.br/,site próprio,406
"Dra. Natalia Pompilio - Facetas de Resina, Porcelana e Clareamento | Dentista Recife",(81) 99390-6170,https://pompilioodontologia.com.br/natalia-pompilio/,site próprio,406
Supremo Odonto,(81) 3075-1733,,sem site,
Hospital Odontologico Central do Dente - Urgencia e Emergencia 24 Horas em Recife.,(81) 98200-1058,http://www.centraldodente.com.br/,site próprio,200
Plus Sorriso - Urgencia Odontologica Recife - Dentista - Emergencia,(81) 99297-0977,http://plussorriso.com.br/,site próprio,200
Zass Dental Clinic - Clinica Odontologica em Recife,(81) 3273-4283,,sem site,
Nacional Odonto Med,(81) 3412-2300,http://www.nacionalodontomed.com.br/,site próprio,406
Amare - Consultorio Odontologico | Dentista em Recife,(81) 98274-8011,https://www.instagram.com/amare.consultoriodontologico/,agregador/social,200
Dra. Nathalia Lacet,(81) 99669-5149,,sem site,
Dra Evelyne Andrade / Estomatologista Em Recife,(81) 99755-4361,https://evelyneandrade.com.br/,site próprio,200
Dra. Jessica Mota Dentista,(81) 99166-6368,https://drajessicamota.com.br/,site próprio,200
Dra. Jessica Abreu - Odontopediatra Boa Viagem Recife I Freios orais e Frenectomia a laser | Ortodontia para Criancas,,https://jessicaabreuodontopediatra.my.canva.site/,agregador/social,200
Abre o Bocao | Clinica de Odontopediatria em Recife | Tamarineira,(81) 3072-6814,https://abreobocao.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Studio Sorriz,(81) 99374-6540,,sem site,
Dra Neia Maria da Conceicao Silva,(81) 99305-4050,,sem site,
Sorria Leal Odontologia,(81) 3314-8437,http://www.kemeronlealodontologia.com/,site próprio,200
Odonto Spazzio - Implante Dentario em Recife - Ortodontia - Aparelho Ortodontico em Recife - Enxertos Osseos - Carga Imediata,(81) 99189-9397,https://drricardodebiase.com.br/implantes/,site próprio,"ERRO: HTTPSConnectionPool(host='drricardodebiase.com.br', port=443): Max retries exceeded with url: /implantes/ (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EE0CB1CD0>: Failed to resolve 'drricardodebiase.com.br' ([Errno 11001] getaddrinfo failed)""))"
Dr. Rodrigo Perrier - Dentista em Recife | Implante Dentario | Protese Dentaria | Reabilitacao Oral,(81) 3032-2142,https://rodrigoperrier.com.br/,site próprio,200
Unique clinica Odontologica - Clareamento | Invisalign | Ortodontia | lentes de contato | Recife,(81) 3071-7317,https://uniquerecife.com.br/,site próprio,200
Oral Unic Implantes Recife,(81) 3771-4888,https://www.oralunic.com.br/recife-pe,site próprio,200
Dental Prev,(81) 3222-5455,https://www.andreemery.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='www.andreemery.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EE0043620>: Failed to resolve 'www.andreemery.com.br' ([Errno 11001] getaddrinfo failed)""))"
Clinica Acolher Odontologia(CECILIA BRANDAO),(81) 99691-4841,https://contate.me/acolhervcodonto,site próprio,200
Clinica Werneck | Dentista | Lentes e Facetas em Recife | SouSmile | Invisalign,(81) 3462-1259,http://www.marcuswerneck.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Espaco Redoma Odontologia Especializada | Dra Daniela Salvador e Equipe I Boa Viagem l Odontopediatria l Aparelhos,(81) 98501-0191,https://espacoredoma.com.br/,site próprio,200
Like Odonto Rua Nova,(81) 98361-9648,https://likeodonto.com.br/,site próprio,200
Consultorio Odontologico Dra. Ivone Varela Eduardo,(81) 3271-2282,,sem site,
"Instituto Orto Maxilofacial: Implantes, Invisalign, Recife PE",(81) 3032-6094,https://af-odontologia-especializada.negocio.site/?utm_source=gmb&utm_medium=referral,site próprio,404
Odontoreale,(81) 3231-3941,http://www.odontoreale.com.br/,site próprio,200
Prontoclinica Odontologica Valeria Dias,(81) 98862-6337,,sem site,
Dra. Luisa Tigre | Dentista em Recife | Implantodontista | Periodontista | Premiada Quality Mercosul 2025 em Odontologia,(81) 98636-7524,https://www.doctoralia.com.br/luisa-tigre/dentista/recife?utm_source=google&utm_medium=gmb&utm_campaign=548767&utm_content=website,site próprio,200
Espaco Sorrir,(81) 99410-8832,https://www.instagram.com/espacosorrir?igsh=MXM5Z3BienMxZW1kMA==,agregador/social,200
Dra. Ieda Interaminense,(81) 99133-1996,http://www.instagram.com/iedainteraminense,agregador/social,200
Advanced Odontologia | Clinica Odontologica em Boa Viagem,(81) 3083-5979,https://www.advancedodonto.com.br/,site próprio,200
Dr. Mario Fonseca Odontologia,(81) 3071-7019,https://mariofonsecaodontologia.com.br/,site próprio,"ERRO: HTTPSConnectionPool(host='mariofonsecaodontologia.com.br', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013EDFF56300>: Failed to resolve 'mariofonsecaodontologia.com.br' ([Errno 11002] getaddrinfo failed)""))"
Sorriso & Cia - Dentistas e Urgencia,(81) 99165-1449,http://www.sorrisoecompanhia.com.br/,site próprio,"ERRO: HTTPConnectionPool(host='www.sorrisoecompanhia.com.br', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000013EE0CB1610>: Failed to resolve 'www.sorrisoecompanhia.com.br' ([Errno 11001] getaddrinfo failed)""))"
Dra Camila Moura - Cirurgia Dentista,(81) 99576-4469,https://camilamouraodonto.com.br/,site próprio,"ERRO: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
Ami Odontologia,(81) 99753-4021,https://www.odontologiaami.com.br/,site próprio,200
Dra. Luciana Perez Odontologia,(81) 98289-7327,http://dralucianaperez.com.br/,site próprio,200
Dr. Rodrigo Coifman - Dentista em Recife,(81) 99633-2290,http://www.coifmanodontologia.com.br/,site próprio,406
Dentista Encruzilhada- Dra Rafaella Galvao Odontologia,(81) 98424-4286,,sem site,
