name,phone,website,tipo_site,status
Dental Top Clinic,5521972136877,,sem site,
Dra Dayany Sehnem - Periodontia E Odontopediatria,5521979674801,https://www.instagram.com/dra.daydentista/,agregador/social,ON
Dra. Lidia Eugenio Figueiredo,5521970141415,,sem site,
"Dentista Duque De Caxias Rj, Dra Thais Moreira",5521990919774,,sem site,
Jp Odonto Duque De Caxias,5521982474336,https://ygodontologiaa.my.canva.site/venha-conhecer,agregador/social,ON
Consultorio Dra Angela Maria S. Sant` Anna,5521986988644,,sem site,
Clinica Sandra Robert,5521979987277,,sem site,
Clinica Odontologica De Reabilitacao Oral Scander | Dentistas,5521984301010,https://clinicaoralscander.com.br/,site próprio,OFF
Fiable Odonto Ltda,5521998460548,https://www.instagram.com/fiableodonto/,agregador/social,ON
Atelie Do Sorriso (consultorio Odontologico),5521986677980,https://www.instagram.com/ateliedosorriso.dc?igsh=am9xNzR1YTc0MzBy,agregador/social,ON
Dl Odontologia Estetica - Dr. Dario Pereira E Dra. Lilian Cordeiro,5521991838776,,sem site,
Life Oral - Odontologia,5521982708885,https://www.instagram.com/lifeoral?igsh=MWNzMGF4ZWY3amFvNQ==,agregador/social,ON
Dentistas Carla Datrino E Vagner Datrino,5521982708885,,sem site,
Consultorio Marianna Moura,5521989123182,http://instagram.com/dramariannamoura,agregador/social,ON
Clinica Sao Miguel,5521988837670,,sem site,
Hospital Da Dentadura,5521980372625,,sem site,
Prorir Clinica Odontologica Vila Sao Luis - Duque De Caxias,5521987794809,https://prorir.com.br/clinicas-prorir/duque-de-caxias/vila-sao-luis/,site próprio,OFF (406)
Dr. Manoel Bastos Odontologia Integrada,5521979670841,,sem site,
